t-59,t-58,t-57,t-56,t-55,t-54,t-53,t-52,t-51,t-50,t-49,t-48,t-47,t-46,t-45,t-44,t-43,t-42,t-41,t-40,t-39,t-38,t-37,t-36,t-35,t-34,t-33,t-32,t-31,t-30,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
107006.2,107006.09,107037.16,107040.15,107054.95,107059.22,107018.22,106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69
107006.09,107037.16,107040.15,107054.95,107059.22,107018.22,106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9
107037.16,107040.15,107054.95,107059.22,107018.22,106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28
107040.15,107054.95,107059.22,107018.22,106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15
107054.95,107059.22,107018.22,106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44
107059.22,107018.22,106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85
107018.22,106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02
106999.98,107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0
107000.08,107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58
107037.77,107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02
107029.28,107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74
107019.92,106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4
106995.97,106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51
106976.3,106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65
106986.84,107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21
107008.54,107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18
107008.28,106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4
106991.67,106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31
106980.4,106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69
106972.86,106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98
106939.43,106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3
106962.74,106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72
106939.15,106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9
106913.82,106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9,107494.15
106906.61,106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9,107494.15,107525.47
106868.83,106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9,107494.15,107525.47,107544.61
106903.26,106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9,107494.15,107525.47,107544.61,107638.34
106881.36,106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9,107494.15,107525.47,107544.61,107638.34,107672.99
106898.57,106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9,107494.15,107525.47,107544.61,107638.34,107672.99,107685.81
106913.76,106938.58,106943.28,106930.67,106935.35,106923.45,106905.3,106908.11,106924.36,106939.12,106931.17,106938.67,107023.69,107126.34,107153.85,107135.01,107150.0,107189.99,107102.17,107112.58,107099.4,107118.82,107108.94,107136.18,107150.0,107157.76,107151.81,107142.16,107142.17,107165.71,107167.86,107204.69,107172.9,107189.28,107162.15,107162.44,107126.85,107321.02,107378.0,107373.58,107440.02,107456.74,107450.4,107415.51,107427.65,107409.21,107416.18,107449.4,107436.31,107401.69,107419.98,107419.3,107458.72,107422.9,107494.15,107525.47,107544.61,107638.34,107672.99,107685.81,107670.17
