t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
108998.5,108987.46,109006.68,108973.97,108931.13,108907.77,108899.01,108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4
108987.46,109006.68,108973.97,108931.13,108907.77,108899.01,108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5
109006.68,108973.97,108931.13,108907.77,108899.01,108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23
108973.97,108931.13,108907.77,108899.01,108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87
108931.13,108907.77,108899.01,108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59
108907.77,108899.01,108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0
108899.01,108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72
108813.46,108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09
108787.23,108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03
108795.0,108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96
108775.95,108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12
108858.64,108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83
108836.75,108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49
108870.0,108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38
108850.0,108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85
108880.4,108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39
108805.5,108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57
108846.23,108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93
108839.87,108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76
108859.59,108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91
108890.0,108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12
108880.72,108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69
108854.09,108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0
108842.03,108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14
108850.96,108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28
108889.12,108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28
108933.83,108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39
108888.49,108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54
108931.38,109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48
109017.85,109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44
109016.39,109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43
109007.57,108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1
108977.93,108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61
108980.76,109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64
109011.91,109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44
109042.12,109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79
109033.69,108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44
108984.0,108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76
108955.14,108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03
108914.28,108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94
108958.28,108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59
108966.39,108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01
108993.54,108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94
108992.48,108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58
108940.44,108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19
108873.43,108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91
108906.1,108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12
108832.61,108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42
108805.64,108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1
108844.44,108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0
108858.79,108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38
108805.44,108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52
108821.76,108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79
108824.03,108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8
108881.94,108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8
108923.59,108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49
108882.01,108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51
108918.94,108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84
108832.58,108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26
108828.19,108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45
108821.91,108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95
108913.12,108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92
108870.42,108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14
108871.1,108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47
108874.0,108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0
108882.38,108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81
108923.52,108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81
108974.79,109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6
109005.8,109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22
109005.8,109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37
109130.49,109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21
109070.51,109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53
109063.84,109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72
109109.26,109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17
109107.45,109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31
109071.95,109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78
109051.92,109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68
109026.14,109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33
109047.47,109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8
109030.0,108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61
108990.81,108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72
108990.81,108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96
108957.6,108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53
108977.22,108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02
108967.37,108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83
108978.21,108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45
108954.53,108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19
108909.72,108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86
108870.17,108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57
108906.31,108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09
108938.78,108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43
108939.68,108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85
108930.33,108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46
108923.8,108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07
108987.61,108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36
108966.72,108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78
108976.96,108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95
108969.53,108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42
108984.02,109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9
109018.83,108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6
108975.45,108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98
108975.19,108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8
108986.86,109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74
109017.57,109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26
109005.09,109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39
109002.43,109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39,109047.58
109008.85,109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39,109047.58,109068.15
109087.46,109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39,109047.58,109068.15,109037.24
109102.07,109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39,109047.58,109068.15,109037.24,109060.68
109115.36,109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39,109047.58,109068.15,109037.24,109060.68,109060.18
109087.78,109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39,109047.58,109068.15,109037.24,109060.68,109060.18,109060.19
109123.95,109150.42,109156.9,109148.6,109108.98,109103.8,109145.74,109111.26,109098.39,109047.58,109068.15,109037.24,109060.68,109060.18,109060.19,109087.86
