t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
108472.87,108489.92,108485.98,108457.35,108538.76,108522.47,108553.99,108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38
108489.92,108485.98,108457.35,108538.76,108522.47,108553.99,108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24
108485.98,108457.35,108538.76,108522.47,108553.99,108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19
108457.35,108538.76,108522.47,108553.99,108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19
108538.76,108522.47,108553.99,108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76
108522.47,108553.99,108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57
108553.99,108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55
108566.01,108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86
108552.3,108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59
108519.44,108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36
108517.05,108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68
108553.14,108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97
108581.7,108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2
108599.99,108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86
108563.3,108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55
108610.64,108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79
108685.7,108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58
108779.07,108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21
108788.97,108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61
108797.22,108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17
108796.2,108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62
108790.85,108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19
108797.27,108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17
108828.07,108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71
108880.11,108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77
108957.61,109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21
109213.44,109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35
109297.04,109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95
109242.53,109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13
109520.83,109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84
109612.38,109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84
109569.24,109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24
109509.19,109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28
109484.19,109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38
109418.76,109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14
109485.57,109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63
109464.55,109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34
109637.86,109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04
109587.59,109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83
109637.36,109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84
109609.68,109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03
109479.97,109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72
109498.2,109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42
109443.86,109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02
109397.55,109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45
109352.79,109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73
109281.58,109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04
109239.21,109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26
109254.61,109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14
109224.17,109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97
109246.62,109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38
109314.19,109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38,109600.07
109246.17,109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38,109600.07,109600.05
109219.71,109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38,109600.07,109600.05,109632.68
109352.77,109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38,109600.07,109600.05,109632.68,109576.3
109355.21,109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38,109600.07,109600.05,109632.68,109576.3,109561.33
109350.35,109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38,109600.07,109600.05,109632.68,109576.3,109561.33,109506.87
109425.95,109462.13,109474.84,109586.84,109606.24,109543.28,109625.38,109629.14,109581.63,109605.34,109645.04,109614.83,109622.84,109662.03,109639.72,109553.42,109574.02,109584.45,109501.73,109524.04,109438.26,109557.14,109505.97,109457.38,109600.07,109600.05,109632.68,109576.3,109561.33,109506.87,109475.1
